,name,clasificar,middle clasificar,code,small clasificar,addr,long,lat
145855,피자플래넷,음식,패스트푸드,Q07A01,피자전문,부산광역시 금정구 금강로 314-1,129.086501848722,35.2361091247499
145931,미뜨보루,음식,별식/퓨전요리,Q10A04,퓨전음식전문,부산광역시 금정구 금강로 248-5,129.085182878649,35.230289037178295
146496,큐티걸,음식,기타음식업,Q14A02,고속도로휴게소,부산광역시 동래구 금강로 130,129.080522346119,35.220145131936995
146502,마마도마,음식,별식/퓨전요리,Q10A04,퓨전음식전문,부산광역시 금정구 금강로 248-5,129.085182878649,35.230289037178295
146533,미성분식,음식,분식,Q04A01,라면김밥분식,부산광역시 동래구 금강로74번길 13,129.07855003670602,35.2155296182819
146880,미라클단란주점,음식,유흥주점,Q09A10,룸살롱/단란주점,부산광역시 동래구 금강로131번길 3,129.080230226736,35.2204812499163
147849,승승축산,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로335번길 9,129.085975302734,35.2378174548849
147941,금정식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 206-7,129.083312769669,35.2267904081643
148068,옥수관,음식,중식,Q02A00,중국음식/중국집,부산광역시 금정구 금강로380번길 38,129.08795061793,35.2434062824735
148468,남산칼국수,음식,분식,Q04A02,국수/만두/칼국수,부산광역시 금정구 금강로 700,129.08931520837498,35.26984936196
148545,토스트앤통닭,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로709번길 37,129.08689746837,35.270691355980794
148680,통한마리족발,음식,한식,Q01A08,족발/보쌈전문,부산광역시 금정구 금강로 452-1,129.088824547264,35.2479593885376
149182,인마이플레이스,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로279번길 2,129.085496502945,35.2332157065394
149255,고기고기,음식,한식,Q01A99,기타고기요리,부산광역시 금정구 금강로 673,129.088977709935,35.2676260083933
149272,쌀쌀맞은닭,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로379번길 16,129.085482962685,35.2420944018505
149274,상상짬뽕,음식,중식,Q02A00,중국음식/중국집,부산광역시 금정구 금강로 563,129.087592454736,35.2577233521863
149293,만냥통닭,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로335번길 17,129.08554687778098,35.237821298192
149921,류센소,음식,일식/수산물,Q03A02,음식점-일식,부산광역시 금정구 금강로565번길 47,129.085063850866,35.258467153246606
150169,골든비어,음식,유흥주점,Q09A01,호프/맥주,부산광역시 금정구 금강로 394,129.086922906284,35.2429648281601
150829,구서옛날삼겹살,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금강로 425,129.088406410672,35.2454483095716
150885,물고기,음식,일식/수산물,Q03A01,횟집,부산광역시 금정구 금강로 271-4,129.085256222611,35.2324967581355
151366,곰스식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 414,129.088349458768,35.244475334903996
151862,쌀통닭,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 금강로 301,129.08595907120701,35.234951217861706
151951,남산생선구이,음식,일식/수산물,Q03A11,갈치/생선구이,부산광역시 금정구 금강로 686-1,129.08925629047198,35.268732189778596
152092,소소린,음식,닭/오리요리,Q05A04,찜닭전문점,부산광역시 금정구 금강로 350,129.086608508422,35.2391638384948
152190,네옴,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 361,129.086250266053,35.2403118038949
152237,빈대떡,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로647번길 45,129.08610129785401,35.2653894154956
152322,레드벨벳,음식,한식,Q01A01,한식/백반/한정식,부산광역시 동래구 금강로 123-1,129.07999051071502,35.2197983390365
152483,청년쉐프들,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로468번길 12-1,129.088803878193,35.248878978190604
152484,맛나감자탕,음식,한식,Q01A05,해장국/감자탕,부산광역시 금정구 금강로 528,129.088076511871,35.254474049993206
152802,사랑담은묵은지찜찌개,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로335번길 49,129.083810247442,35.2377647513346
152840,대한민국도시락,음식,패스트푸드,Q07A02,도시락전문점,부산광역시 금정구 금강로565번길 43,129.085270220639,35.2582850274767
152887,남산뭉티기,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 728-1,129.089197667574,35.2725635524208
153045,따뜻한밥상,음식,한식,Q01A01,한식/백반/한정식,부산광역시 동래구 금강로 7,129.072030669647,35.212558875862705
153116,신천할매떡볶이,음식,분식,Q04A03,떡볶이전문,부산광역시 금정구 금강로279번길 61,129.08343111207398,35.2348657071297
153137,제주바른돼지,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금강로 192-1,129.082484767876,35.225653062781205
153352,레미안한식뷔페,음식,부페,Q15A03,한식부페,부산광역시 동래구 금강로 115,129.079674516347,35.2191611769439
153642,지코바양념치킨,음식,유흥주점,Q09A01,호프/맥주,부산광역시 금정구 금강로 394-1,129.087023343389,35.2430811051243
153710,옛다미,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 금강로335번길 49,129.083810247442,35.2377647513346
18749,대길식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 장전로 47,129.083871873744,35.2291830730527
21012,삼성식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 장전로 14-1,129.08720651093202,35.227990388871
22251,서빙고,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 장전로12번길 5,129.087459742489,35.2280331831332
32767,정분식,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 장전로 51,129.08349997212602,35.2293035819021
33279,다시오리,음식,닭/오리요리,Q05A09,오리고기전문,부산광역시 금정구 장전로 31-1,129.08528960408398,35.2284041976219
39855,정선식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 장전로 2-1,129.088399906857,35.22769122299071
40740,이스탄불,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 장전로12번길 56,129.088629881311,35.2301048507085
44464,미정분식,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 장전로 57,129.082856938975,35.2296879154781
48525,하림숯불갈비,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 장전로 33-6,129.084993876309,35.228469945272295
55803,이정찜닭,음식,닭/오리요리,Q05A04,찜닭전문점,부산광역시 금정구 장전로 56,129.083176078837,35.2297301290396
59405,청포로가자,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 장전로 45,129.08410086129498,35.2290548293104
62981,미전분식,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 장전로 57,129.082856938975,35.2296879154781
75100,천일도매회집,음식,일식/수산물,Q03A02,음식점-일식,부산광역시 금정구 장전로 31-1,129.08528960408398,35.2284041976219
82981,명동돈까스,음식,양식,Q06A02,돈가스전문점,부산광역시 금정구 장전로 52-1,129.083603383031,35.2296451803944
89827,대길고추불고기곰장어,음식,일식/수산물,Q03A14,곰장어전문,부산광역시 금정구 장전로 47,129.083871873744,35.2291830730527
91299,미니국시,음식,분식,Q04A02,국수/만두/칼국수,부산광역시 금정구 장전로12번길 28,129.08805368263398,35.228911197418206
92377,긴자꼬지,음식,유흥주점,Q09A03,꼬치구이전문점,부산광역시 금정구 장전로12번길 29,129.087946850096,35.229137502426504
93645,해동식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 장전로 37,129.084930971861,35.2286958539514
94124,혜성식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 장전로 8,129.087994104829,35.2277399400303
102885,정식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 장전로 51,129.08349997212602,35.2293035819021
104234,인디키친,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 장전로12번길 50,129.088483956737,35.22987180450829
110675,비온데이,음식,유흥주점,Q09A01,호프/맥주,부산광역시 금정구 장전로 54-1,129.08331827405502,35.2296837875464
115487,토모리,음식,일식/수산물,Q03A02,음식점-일식,부산광역시 금정구 장전로 41,129.084537705705,35.2288616264238
120471,봉구비어,음식,유흥주점,Q09A01,호프/맥주,부산광역시 금정구 장전로12번길 46-3,129.08855928090298,35.2297539478844
121545,소울메이트,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 장전로12번길 24,129.08801904595302,35.2287853156826
121917,합천민속메기탕,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 장전로 33-9,129.085199091953,35.2282067056293
122083,헬로우닭강정,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 장전로12번길 24,129.08801904595302,35.2287853156826
123678,JH.despacio,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 장전로 16-2,129.086856828187,35.2281287359881
124079,신짜글이닭발,음식,닭/오리요리,Q05A10,닭내장/닭발요리,부산광역시 금정구 장전로12번길 27,129.08787926129298,35.2290119168199
124742,25디셈브리스,음식,양식,Q06A01,정통양식/경양식,부산광역시 금정구 장전로12번길 34,129.088167253677,35.229189604004205
125886,1번출구,음식,한식,Q01A99,기타고기요리,부산광역시 금정구 장전로12번길 23,129.087800087158,35.2288413663301
129406,새벽네시반,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 장전로 14-1,129.08720651093202,35.227990388871
132619,Byronburgers,음식,패스트푸드,Q07A04,패스트푸드,부산광역시 금정구 장전로12번길 28,129.08805368263398,35.228911197418206
138798,마음한줄,음식,분식,Q04A01,라면김밥분식,부산광역시 금정구 장전로 22-1,129.08648553676,35.228294317437204
143878,설어정,음식,양식,Q06A07,기타전문서양음식점,부산광역시 금정구 장전로12번길 19,129.087722116271,35.2287609428812
144636,다옴베이커리,음식,제과제빵떡케익,Q08A01,제과점,부산광역시 금정구 장전로 16,129.08709751321,35.228054464351004
144882,동네방네치킨,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 장전로 16-1,129.086988034487,35.2280824888814
148085,난스시,음식,일식/수산물,Q03A03,음식점-초밥전문,부산광역시 금정구 장전로 14-1,129.08720651093202,35.227990388871
148100,지꼬,음식,유흥주점,Q09A03,꼬치구이전문점,부산광역시 금정구 장전로12번길 31,129.087837370241,35.2291655277413
148767,서문국수,음식,분식,Q04A02,국수/만두/칼국수,부산광역시 금정구 장전로12번길 32-5,129.088320188323,35.2291251325384
150796,치몬치킨,음식,닭/오리요리,Q05A08,후라이드/양념치킨,부산광역시 금정구 장전로 33-7,129.085233604015,35.2283235755486
151775,거북이동네,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 장전로 22,129.086627367005,35.228220933981206
152278,럭키살롱,음식,한식,Q01A99,기타고기요리,부산광역시 금정구 장전로12번길 31,129.087837370241,35.2291655277413
152298,이솝,음식,제과제빵떡케익,Q08A01,제과점,부산광역시 금정구 장전로 10,129.087643943431,35.2278422385374
152891,부대포차,음식,유흥주점,Q09A02,소주방/포장마차,부산광역시 금정구 장전로12번길 30,129.088110287553,35.2290368816648
