name,clasificar,middle clasificar,code,small clasificar,addr,long,lat
꼴통,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금정로91번길 15,129.08606313909598,35.2328680996753
프리츠프리츠,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 247-7,129.08428169093798,35.230261057959105
샤방샤방,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 332,129.086753211836,35.2376572383078
소울메이트,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 277,129.085404544016,35.2329100624317
원조장충왕족발,음식,한식,Q01A08,족발/보쌈전문,부산광역시 금정구 금강로 329-2,129.086355460124,35.237489547235704
순,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 334,129.08672157856898,35.2377566739096
미가보리밥,음식,한식,Q01A16,보리밥전문,부산광역시 금정구 금강로 247-6,129.08454735182198,35.23041191241639
김해뒷고기,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 276-9,129.086072081529,35.2327147850573
예감쪽갈비,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 282,129.085715355023,35.2331506471488
두유노불고기,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 271-8,129.084917021835,35.232598950616605
원두막,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 338-1,129.086618938732,35.2382984221742
서촌식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로321번길 39,129.0844687108,35.2368845163684
오두막집,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 270-5,129.085768893168,35.2322217467938
찌개생각,음식,한식,Q01A07,부대찌개/섞어찌개,부산광역시 금정구 금강로279번길 72,129.08400448333902,35.235022821557
고향맛,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 272,129.085494400698,35.232233222531704
부어라마셔라,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로335번길 58,129.083263740912,35.23797696087529
잘차린밥상,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로279번길 81-4,129.083780634131,35.2355386119211
여로집,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 252,129.085020154999,35.23044373037221
석봉댁,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 334,129.08672157856898,35.2377566739096
허기가드,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로321번길 48,129.083943702597,35.237060481182105
진주식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로321번길 51,129.083666676008,35.2368826861584
본가,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 271-8,129.084917021835,35.232598950616605
부자추어탕,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로279번길 9,129.085100455926,35.2331741887393
더만족,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로279번길 3,129.085240855408,35.2329926542539
승승삼겹축제,음식,한식,Q01A02,갈비/삼겹살,부산광역시 금정구 금강로335번길 9,129.085975302734,35.2378174548849
고기랑한방울,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 274-3,129.085684619611,35.2324929163593
효원면옥,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로 247-10,129.084295433321,35.2304682520815
어머니국밥국수,음식,한식,Q01A16,보리밥전문,부산광역시 금정구 금강로 267-1,129.085051660224,35.2319848061091
부광식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로321번길 72,129.08258166216999,35.237081685300005
감미식당,음식,한식,Q01A01,한식/백반/한정식,부산광역시 금정구 금강로321번길 35,129.084633487802,35.2368830398543
